country,ae,al,am,ar,at,au,az,ba,bb,bd,be,bg,bh,bn,bo,br,bs,by,bz,ca,ch,cl,cn,co,cr,cy,cz,de,dk,do,dz,ec,ee,eg,es,et,fi,fr,gb,ge,gh,gr,gt,gu,hk,hn,hr,hu,id,ie,il,in,iq,ir,is,it,jm,jo,jp,ke,kh,kr,kw,kz,lb,lk,lt,lu,lv,ma,md,me,mk,mm,mo,mt,mu,mx,my,ng,ni,nl,no,np,nz,om,pa,pe,ph,pk,pl,pr,pt,py,qa,ro,rs,ru,sa,sd,se,sg,si,sk,sv,th,tn,tr,tt,tw,tz,ua,ug,us,uy,ve,vn,za,zm,zw
be,8.076268925322474,8.112292623430692,8.600765544323616,8.189223520674444,7.659621023396003,7.684281243561212,8.643535318951729,7.9312915767177765,8.6505834412347,9.090441594417062,0.0,7.859488905824608,8.333507071827967,8.436789315393536,8.415688701607934,8.051290995782916,8.543036443434074,8.3489067319826,8.653672039759645,7.714508158803773,7.56359182521391,7.94652404024486,8.15109564038627,8.126502352465323,8.018287523391967,8.038023477939904,7.738305120607331,7.682154436864252,7.711977326937957,8.327996664427594,8.775449057167254,8.200975697722377,7.805855317091498,8.257988614989655,7.665490418757788,9.289618346999,7.753493327820474,7.754692229088953,7.7108474769908675,8.440402274373172,8.971763163217954,7.7846568386870425,8.352318235007953,8.277565470978583,7.769223933915061,8.445711309743132,7.748334812190247,7.784934179684894,8.104203187918701,7.715457245017289,7.712649695773599,8.315747989368644,9.122037388013089,8.298792356952465,7.759990222387147,7.8377734823076795,8.342160452687546,8.270821334063452,7.926872657242782,8.385986378579577,8.680705674288019,7.79587880315742,8.270778264733298,8.373694230993033,8.057919898318021,8.361881454068154,8.029711875912161,7.872059761880893,7.945965662860016,8.442622656632267,8.477864078895475,8.353263652270075,8.025909258186667,8.575483595087038,8.396697238198652,7.917129999201676,8.393292439510855,8.192310285639326,8.343222964892067,8.37993963909426,8.503355462862382,7.558968425511941,7.758712613244903,8.465288469259383,7.65714778710201,8.555720825163972,8.288736477035037,8.123139411400622,8.169475185424348,8.696372570823588,7.998833823580793,8.140066466096169,7.7588349019373934,8.33069364551492,8.262098170489365,7.831316048360426,7.810565207286825,8.11314726388093,8.223798726188768,9.060364414430031,7.743161818638473,7.760242582660251,7.657167302632129,7.762736427312018,8.553586682605404,7.992029939941921,8.804413323623026,8.035953922639884,8.192028867276294,7.740825504863639,8.638514968112633,7.940831541620088,9.037477057485027,7.756312858407183,8.138561182429836,8.296205473971632,8.22401144318863,7.956159965339727,8.767834893092548,8.595225364735747
bg,8.263738279489571,8.182668259541716,8.72063148525519,8.25548163157673,7.837497147515079,7.950015359010909,8.77279606852631,8.025967679769991,8.833579073221971,9.15142998528623,7.859488905824608,0.0,8.51680136025997,8.57200978789663,8.492677030363753,8.148945333527932,8.733924578609864,8.410608258581085,8.786314455889366,7.94395977794686,7.826542432512103,8.064562291191304,8.379521539050772,8.229984120379049,8.162155736790078,8.224590866981977,7.864160483298672,7.917160471499244,7.9214522388892945,8.467498479782757,8.819696104030257,8.322946286436231,7.928225663279174,8.376522354562367,7.894786037297176,9.510190759589863,7.877796900764852,7.9411898271183485,7.945096794659941,8.497385873406182,9.10132256175491,7.923617964815178,8.479347597546328,8.490801294819539,8.034014890674243,8.51542095170376,7.848902638431914,7.9180509895124285,8.238619197366615,7.926666939958103,7.877146282660393,8.446536240790316,9.169700449494686,8.379238979321128,8.012194413471436,7.939293709137256,8.569129646021013,8.319745889559416,8.147717031157493,8.589533589732625,8.83679136362684,7.9655302179156955,8.417754459569712,8.496196095610422,8.248564530789096,8.495778881641975,8.068443961829267,8.073095733843317,8.013803650444668,8.46219323915977,8.585229471197087,8.478118594675928,8.088773676213634,8.807484738127641,8.679279985646145,8.104917926553794,8.601039972510563,8.299434293791954,8.511560998856321,8.559589134673761,8.601276828211674,7.749280455163496,8.030425647184087,8.604768771423386,7.878911789952956,8.74083559679545,8.426547624377182,8.274284174057785,8.322300142583941,8.80880725578427,8.030005254597318,8.25670962076991,7.881626046442078,8.450988931044042,8.38726494814925,7.958796621557131,7.829909271498954,8.157054085727161,8.374325496769492,9.227518903315062,7.967319398895117,7.994447100674788,7.804712156916742,7.928242815396667,8.694291365397543,8.154432536768134,8.802911430427887,8.16186135949119,8.377334418205168,8.005571056520116,8.923330821270007,7.998925273912725,9.280756518792998,7.983830349358101,8.256523338145689,8.410011487395305,8.31122473287635,8.177762052017885,8.92301379124858,8.831447105597814
bh,8.497201985661315,8.48313595409235,8.88741450185117,8.69055676025632,8.450776161762636,8.269116676764348,8.893285764288832,8.445848062523376,8.941035704910371,9.216125744168927,8.333507071827967,8.51680136025997,0.0,8.539033536178767,8.71331556531817,8.687039865717475,8.889208838671719,8.596609915248184,8.788196557362223,8.293643791419374,8.429703036568633,8.494091168493423,8.592011414277925,8.49579201401391,8.59611397855661,8.408755880513025,8.348993908908879,8.455081952626234,8.442248160551543,8.716943270044785,8.99506691287515,8.595328657709741,8.400666725607712,8.617474960849385,8.326623548254593,9.5003550866709,8.421482304537932,8.468226471987025,8.44702255915936,8.768578266918931,9.072203558817327,8.341218478998726,8.739837247639695,8.59153893896671,8.237514343741713,8.694424455406779,8.332559204224331,8.404736786785604,8.454365743562427,8.436689575588431,8.430144524223007,8.72261580139667,9.18234314528764,8.544901093560526,8.447505825095742,8.474091147108954,8.711317059488024,8.558348431679015,8.540087509541992,8.906279958799246,8.711434318427829,8.412517729900602,8.586487402965247,8.60731324149829,8.45162237792614,8.663710824456476,8.56639911677521,8.4397173474369,8.486529202399852,8.803612339922502,8.728901448416956,8.69502870727652,8.461352258927938,8.716225358484202,8.555875903283175,8.428274848042465,8.671342483478659,8.567318100803446,8.527531133239885,8.752058007915924,8.668890273583909,8.257191753280972,8.450769145257246,8.637874179653416,8.266305602806936,8.809495400653269,8.59815169762622,8.503627951544606,8.435993323724334,8.915662762914037,8.584639389071562,8.642000461791838,8.369715034924162,8.631066756658385,8.556047336733267,8.413224625601886,8.416303276481752,8.537448792921733,8.607695525075632,9.23031699790372,8.514087988303164,8.274752834789778,8.304712373757475,8.406007787742508,8.77417047819898,8.404735207727898,8.972763838810865,8.523358950114162,8.588083588711912,8.307394856846255,9.041897946518624,8.518250891471604,9.240006763776938,8.443651094142602,8.59003524806155,8.779836519460604,8.574171627550568,8.552621755645763,8.992947700041332,9.025268385145854
bn,8.455265467089184,8.51544131201381,8.905428069923548,8.674696972676387,8.508805538089952,8.2990757237188,8.960325011641103,8.486320131666234,8.816560281010936,9.030403157476655,8.436789315393536,8.57200978789663,8.539033536178767,0.0,8.650257793431862,8.657199095625957,8.865932157345394,8.682590854441484,8.590710470712862,8.388123843039033,8.551173922648434,8.538335666847882,8.548954105958764,8.432744558220861,8.473450323245695,8.535515457332728,8.326302185193214,8.457508500933244,8.471377049676422,8.784432609592864,8.898455060488937,8.556360537706025,8.373841565692375,8.607745436365855,8.43213991075503,9.684402626162736,8.43308211957211,8.536394947995653,8.394402489132023,8.797718374139077,9.103283732648388,8.41289126976833,8.656003093743744,8.341215205562792,8.067592007173891,8.699830263663017,8.350907642729014,8.457729869317763,8.260965830598792,8.410789745135862,8.531489093586192,8.63590163668672,9.2320559423996,8.590465632770849,8.44304831098518,8.427493050027454,8.69934568141619,8.64489226774155,8.50182332180788,8.924841337812893,8.478586550620838,8.36578205493934,8.54754456331433,8.49739604253055,8.589565816504384,8.630620257047935,8.475175165874447,8.443804180230671,8.438706127049624,8.786771126661648,8.634749291619569,8.76271300792212,8.57182657190632,8.688557471356585,8.332777119365474,8.450673754019858,8.680810909467727,8.503656396259867,8.232877876657582,8.834226995262389,8.625805874353507,8.324639049166315,8.52617834603128,8.49239952110057,8.232682374161179,8.79837684861635,8.710366165130756,8.462242790186004,8.139231338286532,8.843658419416395,8.545172192016993,8.54446035260381,8.33959803232178,8.625397341356264,8.508253352378025,8.443065454729432,8.424936442383942,8.495937257891214,8.550366334160595,9.286237853462366,8.64178632134448,8.087365399024312,8.314476495445955,8.40885508481474,8.742497630568337,8.309279347310717,8.916840163053715,8.582268219642772,8.510950308900801,8.217192276478313,8.994185023595449,8.541268931768878,9.271110167534916,8.455446170709598,8.596812997944598,8.743911524752384,8.417495397396452,8.571000981693635,9.038230395623318,9.103700121735132
bo,8.582430638409162,8.497697251330884,8.985726518322272,8.46209569070339,8.497211696647604,8.449269464857949,9.02520102471319,8.487240072664695,9.10967398558272,9.257685469756304,8.415688701607934,8.492677030363753,8.71331556531817,8.650257793431862,0.0,8.591503164327301,9.071344469359282,8.693594917704127,8.869892270140728,8.479228296166644,8.515916167076643,8.342924639182488,8.710966793068538,8.288325824033091,8.429630313396919,8.575423103749781,8.31996821879988,8.478754178410867,8.532496628360965,8.727077497355241,8.994817252420109,8.361451290349027,8.43654215986389,8.693733104440454,8.36401589353775,9.815896810483775,8.484871585701823,8.435318184338561,8.551784549249358,8.790496475513354,9.399670652671336,8.383215999301758,8.538448480145608,8.701457779391603,8.335636618059278,8.633252914790152,8.316068296619862,8.423942013634198,8.38998282747219,8.543703805357941,8.533541332199137,8.716550218862123,9.338130287294574,8.617324105312914,8.474031608741367,8.369526960893062,8.95350498489552,8.645805478475985,8.6361928875461,9.114470684543694,8.758033807679121,8.417436977145192,8.638274479482737,8.48491764012958,8.54643969263555,8.76537750464292,8.508853866130424,8.568222201819353,8.450679735061511,8.775380701643911,8.779023167868946,8.793345683232847,8.462714757197409,8.848999101892412,8.729540183250622,8.54313073429723,8.885519950976503,8.341072052665565,8.561699965657992,8.996045602649549,8.603625849502928,8.383095834915899,8.630749079504515,8.595796595977976,8.396268815663557,9.020708191790572,8.64055880410762,8.208807957135555,8.448834111947644,8.967887459375063,8.501231523318692,8.606363328675538,8.304343999511932,8.490531165307978,8.695060096070865,8.334043020775237,8.387361476023637,8.47682042317955,8.625047572717568,9.368122497356884,8.690017414305416,8.379510524400064,8.349665814937154,8.415408221997508,8.758239848717587,8.451895673731945,8.962518838608334,8.523767689194315,8.710818396180214,8.3363998278401,9.237899450418478,8.42574562001987,9.530694014867946,8.62075556911724,8.543285077683533,8.485687181716056,8.573841459653645,8.71633213680581,9.320353022878821,9.260331512923827
br,8.467337490441636,8.331408783485792,8.852308308286826,8.367893238145573,8.091230813572315,8.180221083880504,8.92341507829961,8.202697419917559,8.991848800060616,9.219931628347476,8.051290995782916,8.148945333527932,8.687039865717475,8.657199095625957,8.591503164327301,0.0,8.951618270759056,8.581946468791553,8.910985309507003,8.153038026282617,8.080386619981295,8.223017638016485,8.533415361031457,8.323988359996402,8.298916011610252,8.47276563238959,8.015909429963225,8.027984877771704,8.168141894705851,8.613433894471585,8.872992608701198,8.442917882225725,8.135235971079405,8.524451426826532,8.069866566269452,9.712339839116634,8.058904507711642,8.082568235901872,8.152438206340763,8.633731880323063,9.254674659200727,8.117018990778615,8.58728435928245,8.60296688093496,8.214669123757083,8.63378420078839,7.991057389274594,8.078412765827569,8.352339534663058,8.17712791905249,8.135868859042098,8.638330351554902,9.309839863122699,8.588249200365928,8.227776056034637,8.11470201258246,8.731191078624333,8.473240557341457,8.335533603184299,8.764399355974678,8.944015899153223,8.16208817224104,8.554556591940345,8.695393078208017,8.46376840682371,8.752909141331312,8.219486596708052,8.296733077033306,8.211761343196683,8.505411743707693,8.74531823298342,8.662638332672334,8.374505105028545,8.967089700362598,8.82543479116761,8.29084427717496,8.764896611164222,8.409932723249462,8.62888334174613,8.712338125964306,8.703596785692852,8.033484746949917,8.218023786716403,8.734220932199046,8.113831763991847,8.935644620039227,8.607449034502888,8.38815557992453,8.437097926598382,9.046060683155254,8.133395759141608,8.40986055238434,7.984652689166335,8.53691741608809,8.58196716465207,8.114317147938575,8.036135119920285,8.347540432990428,8.470759241493113,9.252632010302095,8.174250780137157,8.183654768959794,7.990968684957755,8.078019399853073,8.770195648179309,8.358431817428539,8.888453799239816,8.326091243267559,8.513678473344894,8.183694579832597,9.11184370784618,8.198542492180746,9.474495026923782,8.245890411942675,8.364376500602878,8.488758173991105,8.452585972098854,8.364617274702598,9.110135382870899,9.05118307390074
bs,8.762927749394498,8.751197163590609,8.961049853292993,9.010177694649832,8.554527209957346,8.4770263502159,9.057976612988329,8.713834106337647,8.825745986838779,9.536252369747702,8.543036443434074,8.733924578609864,8.889208838671719,8.865932157345394,9.071344469359282,8.951618270759056,0.0,8.877442569713912,8.96795975450354,8.490200880710647,8.458852163862968,8.788793652548403,8.79689434107471,8.887973996618086,8.816357245172037,8.671165366436439,8.58652534853636,8.603998684842566,8.602468797401537,8.942536190312934,9.285221285793874,8.981271884456293,8.622022493728375,9.04413958469229,8.53324818653498,9.420533044591856,8.62415997926328,8.711309176141842,8.634340318514823,9.022709099496538,9.212942596209524,8.702918586565794,9.00191804530619,8.622086162511343,8.48927181539685,8.9665214848429,8.559756589313873,8.712739663742882,8.833089358527689,8.578294062714503,8.557514849552868,8.955205009968337,9.45005401291741,8.870394207467374,8.54184974578398,8.680890847337572,8.699133612264244,8.852564322636391,8.65297330656053,8.9019848640199,9.080227161857803,8.652437379647795,8.830014577779547,8.955005349385114,8.725985898602294,8.927714712186093,8.867805757327968,8.474886437465496,8.767269315814522,9.101080170620735,9.023350628416747,8.790622784786896,8.670109956074862,8.948141366390441,8.739147654367974,8.65598948097547,8.739774070327384,8.971654493159246,8.909675592613175,8.866450962927768,9.002331085243489,8.364682456570087,8.533950467308527,8.970652388583321,8.447833570847996,8.856059636842522,8.925274896928709,8.922784689714089,8.771525446064041,9.273352259965273,8.929721059200983,8.855541551235047,8.604467307063269,8.919510732975034,8.81829244009972,8.686266943634864,8.639057208382797,8.93629744732688,8.899764456951877,9.352670578587903,8.583819819945306,8.457421350251952,8.50391427716493,8.624645672817328,9.121027177420384,8.631850506025526,9.345513527733226,8.861964924671662,8.636956634225093,8.501807265138936,8.852549797533461,8.827123145263537,9.159339906231198,8.516010756219503,8.857113638422904,9.033379618698227,9.03951659320096,8.70711463537585,8.978726448837358,8.765930192324845
by,8.681282853018265,8.447064479704038,8.816305219907358,8.639265786581706,8.31465186397073,8.462418419882221,8.728033062738003,8.413463343486393,9.04079534988312,9.323187796060784,8.3489067319826,8.410608258581085,8.596609915248184,8.682590854441484,8.693594917704127,8.581946468791553,8.877442569713912,0.0,8.92355767742958,8.455897564194787,8.34386587490862,8.461385363403968,8.652677806148699,8.514688093838249,8.53769380996028,8.482354520379722,8.296482448568282,8.339564163152257,8.424468671357825,8.75177693978944,8.968592370265164,8.598059954439274,8.292395934565892,8.714841455373511,8.333907863327669,9.654259766551379,8.319991751721806,8.403488103316098,8.517418973359208,8.768217811605867,9.282622306789216,8.366368985286709,8.730356178960184,8.632118992166873,8.33122262934296,8.641239674430095,8.268140129833979,8.36574602173011,8.578606019376098,8.49587568138195,8.399497041969413,8.882672035114865,9.222763787335087,8.574637918346296,8.424446077549998,8.413031348082313,8.978715217013267,8.57522910650198,8.573357013794164,9.112150409209754,8.771638811371417,8.369227045944957,8.66617330580365,8.53818250325059,8.619450212887392,8.810633407735272,8.437286402926581,8.303763089195337,8.402588918782955,8.698825582570173,8.560683708233878,8.612921121266936,8.49393370348131,8.745107525188414,8.675332796317175,8.485143325803838,8.804780221533157,8.535912806392691,8.737611119871348,8.993137973568775,8.652621066219101,8.249763586564514,8.50481497940616,8.751050853137945,8.384289206785208,8.891002718161998,8.664941431292482,8.527445161771258,8.611740394309882,9.13258734501903,8.388803745868035,8.717061417743226,8.355019745910726,8.632104014677266,8.682777910924347,8.403239606059222,8.323806954287162,8.482275471790192,8.749597318741976,9.187697861417995,8.481120022612945,8.322162443709491,8.262168233413858,8.325156375939876,8.768324625383825,8.509926018066214,8.871121401732195,8.442625369924864,8.760280532117951,8.324691759713648,9.03575642082607,8.3313225497429,9.431656677999493,8.560326394047687,8.564022124241722,8.708536965318102,8.632681016087128,8.706770005642149,9.118932659043422,9.101170368975287
bz,8.814024023335454,8.788302741981587,9.063574620077853,8.957181718369528,8.736242698145622,8.557553354319072,9.112981137285201,8.742720200285346,8.917893959157288,9.457430353098664,8.653672039759645,8.786314455889366,8.788196557362223,8.590710470712862,8.869892270140728,8.910985309507003,8.96795975450354,8.92355767742958,0.0,8.600454800003657,8.721405888374521,8.770823245862902,8.862829202503983,8.758348967729553,8.811515153290928,8.734431910591894,8.577564448516744,8.675064051622783,8.72392753512241,8.928490319257065,9.148143021404364,8.832828885541417,8.654502254839961,8.900244434388716,8.657990558220893,9.845716417694245,8.64330904838646,8.721764540911929,8.64857419171441,9.083718155855458,9.296111746200733,8.638123146668871,8.871699744740548,8.564582930476792,8.467806090071205,8.920919434447718,8.560525026597277,8.682605477712466,8.63672665689869,8.726266679803146,8.716287120945664,8.991307775611807,9.30382850328972,8.84042654146688,8.682441625576548,8.654985768817559,8.832557828034194,8.852644576028565,8.856727758825247,9.07168227657554,8.840580009915522,8.66724545312015,8.802525204310216,8.799086850784878,8.80892220755266,8.911892811713566,8.789458265109248,8.682734132553518,8.698339545745343,9.028419138576112,8.838494242136615,8.899659825245674,8.768024445945324,8.891171328515822,8.67757930324486,8.675974480002024,8.88020852010017,8.829849865754658,8.705903956958489,8.988522787766199,8.841445821542521,8.575779398029084,8.760973536192802,8.86074943564812,8.490126174455796,9.02947420342918,8.842215616375325,8.742973087611793,8.543513096220918,9.217878245790425,8.762659989169332,8.821139640359354,8.575081224404906,8.843512647441255,8.78479296850585,8.691498437889518,8.69385991936418,8.767921659642107,8.885839438473692,9.307335300945434,8.801035274567452,8.46948033480102,8.557444134827804,8.673583982302649,8.98416626366323,8.652930002579392,9.115108988620204,8.83961021680511,8.690253231928251,8.54273443433755,9.109508879766807,8.793838469472307,9.325562171722563,8.692301168905134,8.81497530714906,9.008118597658322,8.825093316156403,8.786802298212208,9.11862017173381,9.133391267485322
ca,8.06998080443822,8.103173315570789,8.68797177029726,8.286694073738508,7.7396441549497075,7.654309205484021,8.712808779996893,7.986943879058049,8.579910343197138,9.072354974301048,7.714508158803773,7.94395977794686,8.293643791419374,8.388123843039033,8.479228296166644,8.153038026282617,8.490200880710647,8.455897564194787,8.600454800003657,0.0,7.704614115335948,8.035540069874633,8.09267196612355,8.181489215945406,8.11056179529489,8.101655818293947,7.803476865079015,7.8286960153232545,7.786011938294063,8.361480294330898,8.786806222351958,8.292505479668666,7.853252395616708,8.28728163286088,7.759800122710705,9.16979453571161,7.790615670666724,7.916956494955543,7.772688636854275,8.478479358785048,8.823171399538019,7.848306570985989,8.391545523664576,8.272111753956397,7.808206893455235,8.482957530257485,7.810655013069256,7.848220430696504,8.10817586781208,7.731687657581434,7.787001136198973,8.324929528802247,9.150833172728207,8.310830741283466,7.832482337026217,7.905270805838319,8.295262607740911,8.284471587068907,7.935187807499019,8.328900107472903,8.623143364717677,7.845163839224723,8.246841788177363,8.430478322330421,8.098692256212937,8.347963985283146,8.067734945254696,7.90912982257335,8.020267042012074,8.484729835565002,8.549942916589504,8.428897935873795,8.111515012465778,8.642295546265839,8.361885220963256,7.94771994428805,8.354941190850425,8.236993820588287,8.300297367183326,8.269717373157746,8.509971218256492,7.612918396305516,7.804389348474688,8.491072555869028,7.629515505469612,8.545462558579585,8.333617121961003,8.219915437001454,8.095934701942378,8.675588013597663,8.083472871181732,8.155965040594067,7.836931655807948,8.425578358475985,8.236409278333486,7.932461242471302,7.881388245241493,8.190751588700978,8.229529610743429,9.083504398298407,7.815665985600368,7.716132666442952,7.747130974021847,7.8556747010432195,8.617298861775662,7.942802514700798,8.856257007691843,8.133691323733181,8.109496705365606,7.770112698360948,8.664419850940158,8.04665694140072,8.938310086013866,7.721721730039486,8.166704994358144,8.3571435811195,8.22627784798589,7.917331104328897,8.636362667074701,8.592697683469202
ch,8.093372227163796,8.042175667587562,8.615705121171965,8.264220958621424,7.560198456797494,7.6582207895370455,8.642047506545499,7.966164015740681,8.60914311935162,9.193982726758598,7.56359182521391,7.826542432512103,8.429703036568633,8.551173922648434,8.515916167076643,8.080386619981295,8.458852163862968,8.34386587490862,8.721405888374521,7.704614115335948,0.0,7.996023106984096,8.088178976577039,8.165322899319769,8.069265080698539,7.999795289772119,7.710022450037093,7.658617615250495,7.620821661224724,8.311706156547162,8.885002723248224,8.268395756525889,7.811646655920378,8.379364230497668,7.618669786971962,9.09065092731567,7.700035095216547,7.755079387228847,7.74422367501822,8.421947658732153,8.938483784443363,7.818719815986954,8.366770053511756,8.318933219382592,7.831273309537801,8.479446101730284,7.6957456856259245,7.812262671241477,8.191092403798276,7.681114622698355,7.654079924616109,8.323095772325217,9.121748824319457,8.2699522981883,7.701912560393478,7.851209245465554,8.317008676254098,8.301137995768336,7.855269610432433,8.330806097262455,8.749463476833679,7.789563398574432,8.322518629391086,8.397557512103244,8.01214210262768,8.381553632629483,8.055359917841113,7.800870949298457,8.00124979542664,8.503431831325631,8.553119371964975,8.267835354548346,7.993029824957049,8.589364087239929,8.384422438239444,7.8897888720817555,8.401709655245863,8.264972710707154,8.467357183747591,8.259170934509632,8.507601808466616,7.470381770178216,7.674118848311099,8.580254772981359,7.629419496836555,8.505941087425263,8.32975928775504,8.229789502242916,8.250044083032217,8.73045631576296,8.074666731135885,8.177574048296556,7.772236374053143,8.370948402604094,8.279244704253031,7.823166018170062,7.794898032718224,8.23321256639038,8.280253226205044,9.114696962210939,7.643251960896113,7.7717784705489805,7.633179472269109,7.779730086620772,8.65883967618377,7.969532030255086,8.881226458476545,8.083016792780139,8.243157231961348,7.746074682419913,8.54424112395968,7.9941622055470445,8.897254213755941,7.683963798941723,8.1629755317819,8.30320018094872,8.285282430742981,7.952874031462413,8.682404686055348,8.425176024398336
